times,actRea,egoAcc,actVel,actAcc,disInit,DTC,PET,CriticalSpeed,PETcondition,CScondition,isCollision
1,0,2.9,30,0,82,23.0336944130207,3600,56.5056,safety,safety,Success
1,0,2.9,30,0,83,24.0221912215027,3720,58.38912,safety,safety,Success
1,0,2.9,30,0,84,25.0106503511389,3840,60.27264,safety,safety,Success
1,0,2.9,30,0,85,25.9998299060827,3960,62.15616,safety,safety,Success
1,0,2.9,30,0,86,26.989664821555,4080,64.03968,safety,safety,Success
1,0,2.9,30,0,87,27.9800975934664,4200,65.9232,safety,safety,Success
1,0,2.9,30,0,88,28.9710772242269,4320,67.80672,safety,safety,Success
1,0,2.9,30,0,89,29.9625842640517,4440,69.69024,safety,safety,Success
1,0,2.9,30,0,90,30.9545291642444,4560,71.57376,safety,safety,Success
1,0,2.9,30,0,91,31.9468980469547,4680,73.45728,safety,safety,Success
1,0,2.9,30,0,92,32.9396529610196,4800,75.3408,safety,safety,Success
1,0,2.9,30,0,93,33.9327709237876,4920,77.22432,safety,safety,Success
1,0,2.9,30,0,94,34.9262254094046,5040,79.10784,safety,safety,Success
1,0,2.9,30,0,95,35.9199924064088,5160,80.99136,safety,safety,Success
1,0,2.9,30,0,96,36.9140501275304,5280,82.87488,safety,safety,Success
1,0,2.9,30,0,97,37.9083787590669,5400,84.7584,safety,safety,Success
1,0,2.9,30,0,98,38.9029602419753,5520,86.64192,safety,safety,Success
1,0,2.9,30,0,99,39.8977780833983,5640,88.52544,safety,safety,Success
1,0,2.9,30,0,100,40.8928171906028,5760,90.40896,safety,safety,Success
1,0,2.9,30,0,101,41.8880637260046,5880,92.29248,safety,safety,Success
1,0,2.9,30,0,102,42.8835049788972,6000,94.176,safety,safety,Success
1,0,2.9,30,0,103,43.8791271732831,6120,96.05952,safety,safety,Success
1,0,2.9,30,0,104,44.874921246036,6240,97.94304,safety,safety,Success
1,0,2.9,30,0,105,45.870877771531,6360,99.82656,safety,safety,Success
1,0,2.9,30,0,106,46.8669875378261,6480,101.71008,safety,safety,Success
1,0,2.9,30,0,107,47.8632420151126,6600,103.5936,safety,safety,Success
1,0,2.9,30,0,108,48.8596332938286,6720,105.47712,safety,safety,Success
1,0,2.9,30,0,109,49.856154029346,6840,107.36064,safety,safety,Success
1,0,2.9,30,0,110,50.8527973925536,6960,109.24416,safety,safety,Success
1,0,2.9,30,0,111,51.8495570254804,7080,111.12768,safety,safety,Success
1,0,2.9,30,0,112,52.8464270014335,7200,113.0112,safety,safety,Success
1,0,2.9,30,0,113,53.8434017890732,7320,114.89472,safety,safety,Success
1,0,2.9,30,0,114,54.840476220071,7440,116.77824,safety,safety,Success
1,0,2.9,30,0,115,55.837645459825,7560,118.66176,safety,safety,Success
1,0,2.9,30,0,116,56.8349049810402,7680,120.54528,safety,safety,Success
1,0,2.9,30,0,117,57.8322505396842,7800,122.4288,safety,safety,Success
1,0,2.9,30,0,118,58.8296781532352,7920,124.31232,safety,safety,Success
1,0,2.9,30,0,119,59.8271838088982,8040,126.19584,safety,safety,Success
1,0,2.9,30,0,120,60.82476381835,8160,128.07936,safety,safety,Success
1,0,2.9,30,0,121,61.8224153501059,8280,129.96288,safety,safety,Success
1,0,2.9,30,0,122,62.8201352844417,8400,131.8464,safety,safety,Success
1,0,2.9,30,0,123,63.8179206801948,8520,133.72992,safety,safety,Success
1,0,2.9,30,0,124,64.8157687622449,8640,135.61344,safety,safety,Success
1,0,2.9,30,0,125,65.8136769099256,8760,137.49696,safety,safety,Success
1,0,2.9,31,0,82,21.438693149474,3300,51.7968,safety,safety,Success
1,0,2.9,31,0,83,22.4258496693964,3420,53.68032,safety,safety,Success
1,0,2.9,31,0,84,23.4130143559227,3520,55.24992,safety,safety,Success
1,0,2.9,31,0,85,24.4010217955495,3640,57.13344,safety,safety,Success
1,0,2.9,31,0,86,25.3897669388221,3760,59.01696,safety,safety,Success
1,0,2.9,31,0,87,26.3792047954789,3880,60.90048,safety,safety,Success
1,0,2.9,31,0,88,27.3692751222903,4000,62.784,safety,safety,Success
1,0,2.9,31,0,89,28.3599399403559,4100,64.3536,safety,safety,Success
1,0,2.9,31,0,90,29.3511200669592,4220,66.23712,safety,safety,Success
1,0,2.9,31,0,91,30.3427852889992,4340,68.12064,safety,safety,Success
1,0,2.9,31,0,92,31.3348968154768,4460,70.00416,safety,safety,Success
1,0,2.9,31,0,93,32.3274198685858,4580,71.88768,safety,safety,Success
1,0,2.9,31,0,94,33.3203211241602,4680,73.45728,safety,safety,Success
1,0,2.9,31,0,95,34.3135708091339,4800,75.3408,safety,safety,Success
1,0,2.9,31,0,96,35.3071475334077,4920,77.22432,safety,safety,Success
1,0,2.9,31,0,97,36.3010281712937,5040,79.10784,safety,safety,Success
1,0,2.9,31,0,98,37.2951917199155,5160,80.99136,safety,safety,Success
1,0,2.9,31,0,99,38.2896190628202,5260,82.56096,safety,safety,Success
1,0,2.9,31,0,100,39.2842927631063,5380,84.44448,safety,safety,Success
1,0,2.9,31,0,101,40.2791968835648,5500,86.328,safety,safety,Success
1,0,2.9,31,0,102,41.2743168284898,5620,88.21152,safety,safety,Success
1,0,2.9,31,0,103,42.2696392070087,5740,90.09504,safety,safety,Success
1,0,2.9,31,0,104,43.2651517106005,5840,91.66464,safety,safety,Success
1,0,2.9,31,0,105,44.2608430065918,5960,93.54816,safety,safety,Success
1,0,2.9,31,0,106,45.2567012657509,6080,95.43168,safety,safety,Success
1,0,2.9,31,0,107,46.2527172803674,6200,97.3152,safety,safety,Success
1,0,2.9,31,0,108,47.2488831957455,6320,99.19872,safety,safety,Success
1,0,2.9,31,0,109,48.2451907267252,6440,101.08224,safety,safety,Success
1,0,2.9,31,0,110,49.2416321864474,6540,102.65184,safety,safety,Success
1,0,2.9,31,0,111,50.2382004333985,6660,104.53536,safety,safety,Success
1,0,2.9,31,0,112,51.234888823988,6780,106.41888,safety,safety,Success
1,0,2.9,31,0,113,52.2316911699451,6900,108.3024,safety,safety,Success
1,0,2.9,31,0,114,53.2286017000656,7020,110.18592,safety,safety,Success
1,0,2.9,31,0,115,54.2256150256831,7120,111.75552,safety,safety,Success
1,0,2.9,31,0,116,55.2227261095897,7240,113.63904,safety,safety,Success
1,0,2.9,31,0,117,56.2199302378412,7360,115.52256,safety,safety,Success
1,0,2.9,31,0,118,57.2172229943024,7480,117.40608,safety,safety,Success
1,0,2.9,31,0,119,58.2146002375006,7600,119.2896,safety,safety,Success
1,0,2.9,31,0,120,59.2120580796753,7700,120.8592,safety,safety,Success
1,0,2.9,31,0,121,60.2095928676272,7820,122.74272,safety,safety,Success
1,0,2.9,31,0,122,61.2072011653433,7940,124.62624,safety,safety,Success
1,0,2.9,31,0,123,62.2048794686618,8060,126.50976,safety,safety,Success
1,0,2.9,31,0,124,63.2026246053009,8180,128.39328,safety,safety,Success
1,0,2.9,31,0,125,64.2004341262571,8280,129.96288,safety,safety,Success
1,0,2.9,32,0,82,19.8463967240448,3020,47.40192,safety,safety,Success
1,0,2.9,32,0,83,20.8319445964044,3120,48.97152,safety,safety,Success
1,0,2.9,32,0,84,21.8175493412492,3240,50.85504,safety,safety,Success
1,0,2.9,32,0,85,22.804171210376,3340,52.42464,safety,safety,Success
1,0,2.9,32,0,86,23.7916597341261,3460,54.30816,safety,safety,Success
1,0,2.9,32,0,87,24.7799592404959,3580,56.19168,safety,safety,Success
1,0,2.9,32,0,88,25.7689846732677,3680,57.76128,safety,safety,Success
1,0,2.9,32,0,89,26.7586787375801,3800,59.6448,safety,safety,Success
1,0,2.9,32,0,90,27.7489804456763,3920,61.52832,safety,safety,Success
1,0,2.9,32,0,91,28.7398399990102,4020,63.09792,safety,safety,Success
1,0,2.9,32,0,92,29.7312108194505,4140,64.98144,safety,safety,Success
1,0,2.9,32,0,93,30.7230513530229,4240,66.55104,safety,safety,Success
1,0,2.9,32,0,94,31.7153244128062,4360,68.43456,safety,safety,Success
1,0,2.9,32,0,95,32.7079966221694,4480,70.31808,safety,safety,Success
1,0,2.9,32,0,96,33.7010379405524,4580,71.88768,safety,safety,Success
1,0,2.9,32,0,97,34.6944178399359,4700,73.7712,safety,safety,Success
1,0,2.9,32,0,98,35.6881134319426,4820,75.65472,safety,safety,Success
1,0,2.9,32,0,99,36.6821046504834,4920,77.22432,safety,safety,Success
1,0,2.9,32,0,100,37.6763712430211,5040,79.10784,safety,safety,Success
1,0,2.9,32,0,101,38.6708947605099,5140,80.67744,safety,safety,Success
1,0,2.9,32,0,102,39.665658360798,5260,82.56096,safety,safety,Success
1,0,2.9,32,0,103,40.6606466390829,5380,84.44448,safety,safety,Success
1,0,2.9,32,0,104,41.6558454772002,5480,86.01408,safety,safety,Success
1,0,2.9,32,0,105,42.6512419128007,5600,87.8976,safety,safety,Success
1,0,2.9,32,0,106,43.646824023515,5720,89.78112,safety,safety,Success
1,0,2.9,32,0,107,44.642580825056,5820,91.35072,safety,safety,Success
1,0,2.9,32,0,108,45.6385021809147,5940,93.23424,safety,safety,Success
1,0,2.9,32,0,109,46.6345779631528,6040,94.80384,safety,safety,Success
1,0,2.9,32,0,110,47.6307988356904,6160,96.68736,safety,safety,Success
1,0,2.9,32,0,111,48.6271583154933,6280,98.57088,safety,safety,Success
1,0,2.9,32,0,112,49.6236489306838,6380,100.14048,safety,safety,Success
1,0,2.9,32,0,113,50.6202637358921,6500,102.024,safety,safety,Success
1,0,2.9,32,0,114,51.6169962667969,6620,103.90752,safety,safety,Success
1,0,2.9,32,0,115,52.6138404992257,6720,105.47712,safety,safety,Success
1,0,2.9,32,0,116,53.6107908124312,6840,107.36064,safety,safety,Success
1,0,2.9,32,0,117,54.6078419558863,6940,108.93024,safety,safety,Success
1,0,2.9,32,0,118,55.6049890193733,7060,110.81376,safety,safety,Success
1,0,2.9,32,0,119,56.602227405866,7180,112.69728,safety,safety,Success
1,0,2.9,32,0,120,57.5995528070339,7280,114.26688,safety,safety,Success
1,0,2.9,32,0,121,58.5969611809203,7400,116.1504,safety,safety,Success
1,0,2.9,32,0,122,59.5944487317261,7520,118.03392,safety,safety,Success
1,0,2.9,32,0,123,60.5920118913403,7620,119.60352,safety,safety,Success
1,0,2.9,32,0,124,61.5896473026031,7740,121.48704,safety,safety,Success
1,0,2.9,32,0,125,62.5873518039153,7840,123.05664,safety,safety,Success
1,0,2.9,33,0,82,18.2573404424137,2740,43.00704,risky,safety,Success
1,0,2.9,33,0,83,19.2409487272775,2860,44.89056,risky,safety,Success
1,0,2.9,33,0,84,20.2246932789451,2960,46.46016,risky,safety,Success
1,0,2.9,33,0,85,21.2096714135112,3080,48.34368,safety,safety,Success
1,0,2.9,33,0,86,22.1956599587401,3180,49.91328,safety,safety,Success
1,0,2.9,33,0,87,23.1826059170661,3280,51.48288,safety,safety,Success
1,0,2.9,33,0,88,24.1704149571794,3400,53.3664,safety,safety,Success
1,0,2.9,33,0,89,25.1590046970679,3500,54.936,safety,safety,Success
1,0,2.9,33,0,90,26.1483008085205,3620,56.81952,safety,safety,Success
1,0,2.9,33,0,91,27.1382327092686,3720,58.38912,safety,safety,Success
1,0,2.9,33,0,92,28.1287540096712,3840,60.27264,safety,safety,Success
1,0,2.9,33,0,93,29.1198146553932,3940,61.84224,safety,safety,Success
1,0,2.9,33,0,94,30.111370080175,4060,63.72576,safety,safety,Success
1,0,2.9,33,0,95,31.1033804768662,4160,65.29536,safety,safety,Success
1,0,2.9,33,0,96,32.0958101809862,4280,67.17888,safety,safety,Success
1,0,2.9,33,0,97,33.0886271477371,4380,68.74848,safety,safety,Success
1,0,2.9,33,0,98,34.0818025047054,4480,70.31808,safety,safety,Success
1,0,2.9,33,0,99,35.0753101710503,4600,72.2016,safety,safety,Success
1,0,2.9,33,0,100,36.0691219592304,4700,73.7712,safety,safety,Success
1,0,2.9,33,0,101,37.0632208062061,4820,75.65472,safety,safety,Success
1,0,2.9,33,0,102,38.0575877546512,4920,77.22432,safety,safety,Success
1,0,2.9,33,0,103,39.0522049940247,5040,79.10784,safety,safety,Success
1,0,2.9,33,0,104,40.0470562525925,5140,80.67744,safety,safety,Success
1,0,2.9,33,0,105,41.0421266356088,5260,82.56096,safety,safety,Success
1,0,2.9,33,0,106,42.0374024828317,5360,84.13056,safety,safety,Success
1,0,2.9,33,0,107,43.0328712436404,5480,86.01408,safety,safety,Success
1,0,2.9,33,0,108,44.0285213668468,5580,87.58368,safety,safety,Success
1,0,2.9,33,0,109,45.0243422033202,5680,89.15328,safety,safety,Success
1,0,2.9,33,0,110,46.0203239198459,5800,91.0368,safety,safety,Success
1,0,2.9,33,0,111,47.0164574226031,5900,92.6064,safety,safety,Success
1,0,2.9,33,0,112,48.0127340750764,6020,94.48992,safety,safety,Success
1,0,2.9,33,0,113,49.0091444280366,6120,96.05952,safety,safety,Success
1,0,2.9,33,0,114,50.0056831996652,6240,97.94304,safety,safety,Success
1,0,2.9,33,0,115,51.002343634069,6340,99.51264,safety,safety,Success
1,0,2.9,33,0,116,51.9991194402228,6460,101.39616,safety,safety,Success
1,0,2.9,33,0,117,52.9960047526836,6560,102.96576,safety,safety,Success
1,0,2.9,33,0,118,53.9929940962902,6680,104.84928,safety,safety,Success
1,0,2.9,33,0,119,54.9900823542559,6780,106.41888,safety,safety,Success
1,0,2.9,33,0,120,55.9872647394112,6880,107.98848,safety,safety,Success
1,0,2.9,33,0,121,56.9845367680802,7000,109.872,safety,safety,Success
1,0,2.9,33,0,122,57.9818942364681,7100,111.4416,safety,safety,Success
1,0,2.9,33,0,123,58.9793331991529,7220,113.32512,safety,safety,Success
1,0,2.9,33,0,124,59.9768499496233,7320,114.89472,safety,safety,Success
1,0,2.9,33,0,125,60.9744410024407,7440,116.77824,safety,safety,Success
1,0,2.9,34,0,82,16.6722092284816,2500,39.24,risky,risky,Success
1,0,2.9,34,0,83,17.653452105839,2600,40.8096,risky,safety,Success
1,0,2.9,34,0,84,18.6349547233285,2700,42.3792,risky,safety,Success
1,0,2.9,34,0,85,19.6179634241644,2800,43.9488,risky,safety,Success
1,0,2.9,34,0,86,20.6021674921452,2920,45.83232,risky,safety,Success
1,0,2.9,34,0,87,21.5875125734872,3020,47.40192,safety,safety,Success
1,0,2.9,34,0,88,22.5738801319319,3120,48.97152,safety,safety,Success
1,0,2.9,34,0,89,23.5611674197498,3240,50.85504,safety,safety,Success
1,0,2.9,34,0,90,24.5492848887621,3340,52.42464,safety,safety,Success
1,0,2.9,34,0,91,25.5381542266219,3440,53.99424,safety,safety,Success
1,0,2.9,34,0,92,26.5277066097312,3560,55.87776,safety,safety,Success
1,0,2.9,34,0,93,27.5178727719879,3660,57.44736,safety,safety,Success
1,0,2.9,34,0,94,28.5086063255586,3760,59.01696,safety,safety,Success
1,0,2.9,34,0,95,29.4998615302959,3860,60.58656,safety,safety,Success
1,0,2.9,34,0,96,30.4915957248964,3980,62.47008,safety,safety,Success
1,0,2.9,34,0,97,31.4837707588121,4080,64.03968,safety,safety,Success
1,0,2.9,34,0,98,32.4763524126165,4180,65.60928,safety,safety,Success
1,0,2.9,34,0,99,33.4693099071579,4300,67.4928,safety,safety,Success
1,0,2.9,34,0,100,34.4626154829559,4400,69.0624,safety,safety,Success
1,0,2.9,34,0,101,35.4562452510667,4500,70.632,safety,safety,Success
1,0,2.9,34,0,102,36.4501720064894,4600,72.2016,safety,safety,Success
1,0,2.9,34,0,103,37.4443756318346,4720,74.08512,safety,safety,Success
1,0,2.9,34,0,104,38.438840339606,4820,75.65472,safety,safety,Success
1,0,2.9,34,0,105,39.4335489300892,4920,77.22432,safety,safety,Success
1,0,2.9,34,0,106,40.4284856777815,5040,79.10784,safety,safety,Success
1,0,2.9,34,0,107,41.4236361772719,5140,80.67744,safety,safety,Success
1,0,2.9,34,0,108,42.418987207883,5240,82.24704,safety,safety,Success
1,0,2.9,34,0,109,43.4145266145614,5360,84.13056,safety,safety,Success
1,0,2.9,34,0,110,44.4102432029148,5460,85.70016,safety,safety,Success
1,0,2.9,34,0,111,45.4061266463406,5560,87.26976,safety,safety,Success
1,0,2.9,34,0,112,46.402167403719,5660,88.83936,safety,safety,Success
1,0,2.9,34,0,113,47.398356646244,5780,90.72288,safety,safety,Success
1,0,2.9,34,0,114,48.3946861923257,5880,92.29248,safety,safety,Success
1,0,2.9,34,0,115,49.3911484494272,5980,93.86208,safety,safety,Success
1,0,2.9,34,0,116,50.3877346717001,6100,95.7456,safety,safety,Success
1,0,2.9,34,0,117,51.3844398297749,6200,97.3152,safety,safety,Success
1,0,2.9,34,0,118,52.3812580675913,6300,98.8848,safety,safety,Success
1,0,2.9,34,0,119,53.378183673241,6400,100.4544,safety,safety,Success
1,0,2.9,34,0,120,54.3752113124991,6520,102.33792,safety,safety,Success
1,0,2.9,34,0,121,55.372335998122,6620,103.90752,safety,safety,Success
1,0,2.9,34,0,122,56.3695530621576,6720,105.47712,safety,safety,Success
1,0,2.9,34,0,123,57.3668581307967,6840,107.36064,safety,safety,Success
1,0,2.9,34,0,124,58.3642471016577,6940,108.93024,safety,safety,Success
1,0,2.9,34,0,125,59.3617161230349,7040,110.49984,safety,safety,Success
1,0,2.9,35,0,82,15.091893113396,2260,35.47296,risky,risky,Success
1,0,2.9,35,0,83,16.0702139693308,2360,37.04256,risky,risky,Success
1,0,2.9,35,0,84,17.0489821232467,2460,38.61216,risky,risky,Success
1,0,2.9,35,0,85,18.0295604188039,2560,40.18176,risky,safety,Success
1,0,2.9,35,0,86,19.0116436714811,2660,41.75136,risky,safety,Success
1,0,2.9,35,0,87,19.9950971685316,2760,43.32096,risky,safety,Success
1,0,2.9,35,0,88,20.9797537637318,2880,45.20448,risky,safety,Success
1,0,2.9,35,0,89,21.9655039048166,2980,46.77408,risky,safety,Success
1,0,2.9,35,0,90,22.9522354045128,3080,48.34368,safety,safety,Success
1,0,2.9,35,0,91,23.9398508608523,3180,49.91328,safety,safety,Success
1,0,2.9,35,0,92,24.9282652661761,3280,51.48288,safety,safety,Success
1,0,2.9,35,0,93,25.9174089234257,3380,53.05248,safety,safety,Success
1,0,2.9,35,0,94,26.9072034924832,3480,54.62208,safety,safety,Success
1,0,2.9,35,0,95,27.8975960442934,3600,56.5056,safety,safety,Success
1,0,2.9,35,0,96,28.8885348335332,3700,58.0752,safety,safety,Success
1,0,2.9,35,0,97,29.8799783427937,3800,59.6448,safety,safety,Success
1,0,2.9,35,0,98,30.8718857148703,3900,61.2144,safety,safety,Success
1,0,2.9,35,0,99,31.8642203702034,4000,62.784,safety,safety,Success
1,0,2.9,35,0,100,32.8569494630512,4100,64.3536,safety,safety,Success
1,0,2.9,35,0,101,33.850048797137,4200,65.9232,safety,safety,Success
